collections,score,inquiries,card_utilization,dit,annual_revenue,judgements,late_payments,is_eligible,funding_type,sub_type,bank,credit_card,lender,mca_tier,rbf,smb,invoice_factoring,personal_income_based_loans,personal_high_risk_interest_bearing_loans,personal_peer_to_peer,personal_general_interest_bearing_loans,personal_zero_interest_credit_cards
0,718,4,30,8,0,0,100,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,3,4,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,8,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,10,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,10,2,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,10,3,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,10,4,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,10,5,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,10,6,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,10,7,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,10,8,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,10,9,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,10,10,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,10,11,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,10,12,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,2,4,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,5,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,6,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,7,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,8,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,9,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,10,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,11,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,12,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,13,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,14,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,3,15,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,11,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,7,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,7,2,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,7,3,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,7,4,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,6,2,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,2,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,3,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,4,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,5,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,6,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,7,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,8,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,9,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,10,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,11,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,12,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,13,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,14,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,15,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,16,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,17,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,18,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,19,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,12,20,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,5,2,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,5,3,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,5,4,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,5,5,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,5,6,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,5,7,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,6,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,7,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,8,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,9,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,11,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,12,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,13,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,14,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,15,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,16,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,1,17,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,1,0,17,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0
0,718,4,30,8,0,0,100,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,16,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,19,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0
0,718,4,30,8,0,0,100,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,21,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,22,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,24,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,25,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,26,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,27,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,28,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,29,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,30,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,31,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,32,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,33,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,10,2,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,10,3,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,10,4,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,10,5,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,10,6,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,10,7,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,10,8,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,10,9,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,10,11,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,10,12,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,5,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,6,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,7,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,8,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,9,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,10,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,11,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,12,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,13,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,14,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,3,15,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,7,2,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,7,3,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,7,4,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,6,2,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,2,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,3,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,4,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,5,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,6,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,7,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,8,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,9,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,10,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,11,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,12,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,13,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,14,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,15,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,16,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,17,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,18,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,19,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,12,20,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,5,2,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,5,3,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,5,4,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,5,5,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,5,6,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,5,7,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,6,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,8,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,9,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,10,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,11,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,12,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,13,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,14,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,15,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,16,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,1,17,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,1,0,17,0,0,0,0,0,0,0,0,0,0
0,718,1,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0
0,718,1,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0
0,718,1,30,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0
0,718,1,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0
0,718,1,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0
0,718,1,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0
0,718,1,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0
0,718,1,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0
0,718,1,30,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0
0,718,1,30,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,21,0,0
0,718,1,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0
0,718,1,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0
0,718,1,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0
0,718,1,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0
0,718,1,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0
0,718,1,30,1,0,1,0,1,1,0,0,0,0,0,0,0,0,27,0,0,0,0
0,718,1,30,1,0,1,0,1,1,0,0,0,0,0,0,0,0,28,0,0,0,0
0,718,1,30,1,0,1,0,1,1,0,0,0,0,0,0,0,0,29,0,0,0,0
0,718,1,30,1,0,1,0,1,1,0,0,0,0,0,0,0,0,30,0,0,0,0
0,718,1,30,1,0,1,0,1,1,0,0,0,0,0,0,0,0,31,0,0,0,0
0,718,1,30,1,0,1,0,1,1,0,0,0,0,0,0,0,0,32,0,0,0,0
0,718,1,30,1,0,1,0,1,1,0,0,0,0,0,0,0,0,33,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,3,4,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0
0,718,4,30,8,0,0,100,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0
